filename,site,size,footprint,height,num_stories,num_units,num_adiabatic,inf_rate,orientation,wwr,frame,polyiso_t,cellulose_t,setback,rear_setback,side_setback,structure_setback,assembly_r,area_buildable,surf_area,volume,surf_vol_ratio,cooling,heating,lighting,equip,water,eui_kwh_m2,eui_kbtu_ft2,carbon_kg,co2e_kg
1478_e_30_4_1_1_1_1_2.csv,1,800,800,10,1,2,2,0.00015,3,0.3,3,0,9.25,1,0,5,5,34.74109338,1170.409731,2804.019718,8000,0.350502465,1.277861286,41.67013784,0.825900442,12.20188503,11.13055157,1.827102858,67.10633616,2134.554742,0.135669
1479_n_40_5_1_0_1_1_1.csv,0,800,800,10,1,1,1,0.00015,1,0.4,3,1,9.25,1,0,5,5,41.74109749,810.1583246,2731.683742,8000,0.341460468,1.827806122,42.72971084,0.826959438,12.20188503,11.13055157,1.870954001,68.716913,2185.784843,0.135669
148_s_40_2_0_3_1_1_1.csv,3,800,800,10,1,1,1,0.00059,2,0.4,1,0,5.5,1,0,5,5,22.17033599,2225.954944,2734.377827,8000,0.341797228,2.079826981,82.29742739,0.80846621,12.20188503,11.13055157,2.954621672,108.5181572,3451.804408,0.135669
1480_e_40_0_0_0_0_1_2.csv,0,400,400,10,1,2,2,0.00059,3,0.4,0,1,0,0,0,5,5,10.73322927,810.1583246,1600.221248,4000,0.400055312,2.319541011,111.1738527,0.810613576,12.20188503,11.13055157,3.747424675,137.6364439,2189.007333,0.135669
1481_w_50_2_1_0_0_1_1.csv,0,400,400,10,1,1,1,0.00015,4,0.5,1,0,5.5,0,0,5,5,22.17033599,810.1583246,1600.221248,4000,0.400055312,3.329101565,62.86497446,0.805883978,12.20188503,11.13055157,2.459478337,90.3323966,1436.670936,0.135669
1482_n_20_0_0_3_1_2_1.csv,3,1000,500,20,2,1,2,0.00059,1,0.2,0,1,0,1,0,5,5,10.73322927,2225.954944,2793.608831,10000,0.279360883,3.106104109,75.66122815,0.815859572,12.20188503,11.13055157,2.802081735,102.9156284,4091.995168,0.135669
1483_n_50_5_0_0_0_1_1.csv,0,400,400,10,1,1,1,0.00059,1,0.5,3,1,9.25,0,0,5,5,41.74109749,810.1583246,1600.221248,4000,0.400055312,3.556744866,105.0824617,0.805151875,12.20188503,11.13055157,3.615111116,132.7767951,2111.718161,0.135669
1484_n_50_1_1_0_1_1_2.csv,0,600,600,10,1,2,2,0.00015,1,0.5,0,0,3.5,1,0,5,5,15.46593205,810.1583246,2180.06687,6000,0.363344478,3.247060187,55.64671493,0.813878914,12.20188503,11.13055157,2.260930869,83.04009063,1981.038185,0.135669
1485_s_60_4_1_2_0_1_2.csv,2,600,600,10,1,2,2,0.00015,2,0.6,3,0,9.25,0,0,5,5,34.74109338,1619.025972,2243.910346,6000,0.373985058,4.906535304,58.72382073,0.787784364,12.20188503,11.13055157,2.389183186,87.750577,2093.413464,0.135669
1486_n_40_1_0_1_0_2_1.csv,1,1000,500,20,2,1,2,0.00059,1,0.4,0,0,3.5,0,5,5,5,15.46593205,1050.646485,2871.32693,10000,0.287132693,4.735313775,82.9248625,0.7959913,12.20188503,11.13055157,3.043666066,111.7886042,4444.7907,0.135669
1487_w_30_0_1_0_1_1_2.csv,0,400,400,10,1,2,2,0.00015,4,0.3,0,1,0,1,0,5,5,10.73322927,810.1583246,1600.221248,4000,0.400055312,2.65844137,60.93394596,0.818945757,12.20188503,11.13055157,2.388997844,87.74376969,1395.500711,0.135669
1488_e_10_1_1_0_0_1_2.csv,0,700,700,10,1,2,2,0.00015,3,0.1,0,0,3.5,0,0,5,5,15.46593205,810.1583246,2458.593208,7000,0.351227601,0.482527515,39.41266486,0.892552144,12.20188503,11.13055157,1.745798875,64.12018112,1784.623315,0.135669
1489_s_10_1_1_3_1_2_1.csv,3,1000,500,20,2,1,2,0.00015,2,0.1,0,0,3.5,1,0,5,5,15.46593205,2225.954944,2793.608831,10000,0.279360883,2.267057561,33.27749188,0.840935552,12.20188503,11.13055157,1.625938644,59.71792159,2374.425054,0.135669
149_e_10_4_1_3_1_1_1.csv,3,600,600,10,1,1,1,0.00015,3,0.1,3,0,9.25,1,0,5,5,34.74109338,2225.954944,2182.400016,6000,0.363733336,0.492509287,34.95391426,0.874169412,12.20188503,11.13055157,1.62417183,59.65302956,1423.106942,0.135669
1490_n_30_4_0_3_1_1_1.csv,3,400,400,10,1,1,1,0.00059,1,0.3,3,0,9.25,1,0,5,5,34.74109338,2225.954944,1602.126254,4000,0.400531564,2.395225506,94.98450557,0.803716944,12.20188503,11.13055157,3.308510534,121.5158846,1932.621586,0.135669
1491_e_20_3_1_0_0_2_1.csv,0,900,450,20,2,1,2,0.00015,3,0.2,2,0,7.25,0,0,5,5,28.03668944,810.1583246,2597.525613,9000,0.288613957,2.294568962,35.44707306,0.837113617,12.20188503,11.13055157,1.68565478,61.91119224,2215.467884,0.135669
1492_n_30_4_1_2_1_1_2.csv,2,400,400,10,1,2,2,0.00015,1,0.3,3,0,9.25,1,0,5,5,34.74109338,1619.025972,1652.349228,4000,0.413087307,3.336011445,51.28967563,0.790773228,12.20188503,11.13055157,2.144094624,78.7488969,1252.443815,0.135669
1493_e_30_5_0_1_0_1_1.csv,1,800,800,10,1,1,1,0.00059,3,0.3,3,1,9.25,0,5,5,5,41.74109749,1050.646485,2783.531069,8000,0.347941384,1.133413703,79.17607,0.832318113,12.20188503,11.13055157,2.844517978,104.4742384,3323.173246,0.135669
1494_e_60_0_0_0_1_1_1.csv,0,800,800,10,1,1,1,0.00059,3,0.6,0,1,0,1,0,5,5,10.73322927,810.1583246,2731.683742,8000,0.341460468,1.57990936,91.50559281,0.827893667,12.20188503,11.13055157,3.19224991,117.2458324,3729.419037,0.135669
1495_w_60_3_1_2_0_1_2.csv,2,400,400,10,1,2,2,0.00015,4,0.6,2,0,7.25,0,0,5,5,28.03668944,1619.025972,1652.349228,4000,0.413087307,5.374075662,68.84957974,0.785591533,12.20188503,11.13055157,2.67754703,98.34168354,1564.052807,0.135669
1496_n_10_4_1_2_0_2_1.csv,2,1000,500,20,2,1,2,0.00015,1,0.1,3,0,9.25,0,0,5,5,34.74109338,1619.025972,2905.910814,10000,0.290591081,2.158014187,28.23317004,0.830473923,12.20188503,11.13055157,1.485343235,54.55409475,2169.107797,0.135669
1497_s_20_3_0_2_0_2_1.csv,2,1000,500,20,2,1,2,0.00059,2,0.2,2,0,7.25,0,0,5,5,28.03668944,1619.025972,2905.910814,10000,0.290591081,3.056929761,71.64118414,0.807021458,12.20188503,11.13055157,2.691048574,98.83757196,3929.848878,0.135669
1498_w_60_1_0_2_1_2_1.csv,2,900,450,20,2,1,2,0.00059,4,0.6,0,0,3.5,1,0,5,5,15.46593205,1619.025972,2708.105757,9000,0.30090064,6.476733787,96.79999014,0.786187647,12.20188503,11.13055157,3.46859057,127.3953482,4558.792881,0.135669
1499_e_40_2_0_1_1_2_1.csv,1,900,450,20,2,1,2,0.00059,3,0.4,1,0,5.5,1,0,5,5,22.17033599,1170.409731,2706.029577,9000,0.300669953,4.12447043,86.39891354,0.795552651,12.20188503,11.13055157,3.121610621,114.6513732,4102.754705,0.135669
15_w_30_0_1_0_1_2_1.csv,0,1000,500,20,2,1,2,0.00015,4,0.3,0,1,0,1,0,5,5,10.73322927,810.1583246,2789.349108,10000,0.278934911,3.578644904,46.35871908,0.819222385,12.20188503,11.13055157,2.017220331,74.08902297,2945.829789,0.135669
150_e_30_2_1_1_1_1_1.csv,1,1000,1000,10,1,1,1,0.00015,3,0.3,1,0,5.5,1,0,5,5,22.17033599,1170.409731,3346.134968,10000,0.334613497,1.061991992,39.52369561,0.832249132,12.20188503,11.13055157,1.762957106,64.75037334,2574.518748,0.135669
1500_n_40_0_0_3_1_1_2.csv,3,600,600,10,1,2,2,0.00059,1,0.4,0,1,0,1,0,5,5,10.73322927,2225.954944,2182.400016,6000,0.363733336,3.082008975,93.74891713,0.806064809,12.20188503,11.13055157,3.293632158,120.9694275,2885.895877,0.135669
1501_e_50_5_0_1_0_1_2.csv,1,700,700,10,1,2,2,0.00059,3,0.5,3,1,9.25,0,5,5,5,41.74109749,1050.646485,2507.091942,7000,0.358155992,2.1550419,91.0270465,0.807796861,12.20188503,11.13055157,3.194332486,117.3223219,3265.370547,0.135669
1502_e_20_4_0_1_0_1_2.csv,1,600,600,10,1,2,2,0.00059,3,0.2,3,0,9.25,0,5,5,5,34.74109338,1050.646485,2224.967972,6000,0.370827995,1.092070419,83.8154989,0.835095028,12.20188503,11.13055157,2.969785569,109.075101,2602.139983,0.135669
1503_s_50_3_1_3_0_1_1.csv,3,700,700,10,1,1,1,0.00015,2,0.5,2,0,7.25,0,5,5,5,28.03668944,1972.217303,2467.731879,7000,0.352533126,2.768682085,49.85295223,0.801565445,12.20188503,11.13055157,2.08982416,76.75563636,2136.299302,0.135669
1504_s_30_1_1_2_0_1_2.csv,2,700,700,10,1,2,2,0.00015,2,0.3,0,0,3.5,0,0,5,5,15.46593205,1619.025972,2527.552044,7000,0.361078863,2.530781596,46.80544955,0.804840558,12.20188503,11.13055157,2.000461726,73.47350831,2044.949556,0.135669
1505_e_60_2_0_2_1_2_1.csv,2,1000,500,20,2,1,2,0.00059,3,0.6,1,0,5.5,1,0,5,5,22.17033599,1619.025972,2905.910814,10000,0.290591081,5.802174521,91.22686385,0.787510509,12.20188503,11.13055157,3.298520979,121.1489855,4816.965808,0.135669
1506_s_10_3_0_2_1_2_1.csv,2,800,400,20,2,1,2,0.00059,2,0.1,2,0,7.25,1,0,5,5,28.03668944,1619.025972,2504.698456,8000,0.313087307,2.240767307,73.25814769,0.825836992,12.20188503,11.13055157,2.713364259,99.65718859,3169.949913,0.135669
1507_e_20_1_1_3_0_1_1.csv,3,800,800,10,1,1,1,0.00015,3,0.2,0,0,3.5,0,5,5,5,15.46593205,1972.217303,2741.453392,8000,0.342681674,0.901025866,39.59553324,0.845421849,12.20188503,11.13055157,1.760889059,64.67441755,2057.198955,0.135669
1508_n_60_3_1_1_0_2_1.csv,1,700,350,20,2,1,2,0.00015,1,0.6,2,0,7.25,0,5,5,5,28.03668944,1050.646485,2265.664439,7000,0.323666348,7.684217629,63.22032552,0.785635078,12.20188503,11.13055157,2.587178813,95.02261482,2644.714517,0.135669
1509_w_30_3_1_1_1_2_1.csv,1,600,300,20,2,1,2,0.00015,4,0.3,2,0,7.25,1,0,5,5,28.03668944,1170.409731,2074.616975,6000,0.345769496,4.65639382,50.96925586,0.79441573,12.20188503,11.13055157,2.17141976,79.75250201,1902.608134,0.135669
151_s_20_5_1_3_1_1_2.csv,3,800,800,10,1,2,2,0.00015,2,0.2,3,1,9.25,1,0,5,5,41.74109749,2225.954944,2734.377827,8000,0.341797228,1.138399238,36.62342852,0.833403465,12.20188503,11.13055157,1.68610336,61.92766783,1969.82885,0.135669
1510_e_20_0_1_0_0_1_2.csv,0,800,800,10,1,2,2,0.00015,3,0.2,0,1,0,0,0,5,5,10.73322927,810.1583246,2731.683742,8000,0.341460468,0.786687426,44.07703006,0.850984729,12.20188503,11.13055157,1.879945053,69.04713882,2196.288845,0.135669
1511_s_20_2_1_2_0_2_1.csv,2,600,300,20,2,1,2,0.00015,2,0.2,1,0,5.5,0,0,5,5,22.17033599,1619.025972,2076.312169,6000,0.346052028,4.251946681,45.10048898,0.80028532,12.20188503,11.13055157,2.0007789,73.48515758,1753.091815,0.135669
1512_e_40_3_0_1_1_1_2.csv,1,1000,1000,10,1,2,2,0.00059,3,0.4,2,0,7.25,1,0,5,5,28.03668944,1170.409731,3346.134968,10000,0.334613497,1.424297532,79.69019777,0.82495317,12.20188503,11.13055157,2.866235487,105.2718851,4185.68153,0.135669
1513_e_50_0_0_1_0_2_1.csv,1,1000,500,20,2,1,2,0.00059,3,0.5,0,1,0,0,5,5,5,10.73322927,1050.646485,2871.32693,10000,0.287132693,4.575752569,90.11126293,0.795542761,12.20188503,11.13055157,3.234973464,118.8149949,4724.164758,0.135669
1514_e_60_0_1_2_0_1_1.csv,2,1000,1000,10,1,1,1,0.00015,3,0.6,0,1,0,0,0,5,5,10.73322927,1619.025972,3347.682461,10000,0.334768246,2.55461405,50.37286161,0.799003209,12.20188503,11.13055157,2.098081534,77.05891547,3063.914729,0.135669
1515_n_10_4_1_2_0_1_1.csv,2,700,700,10,1,1,1,0.00015,1,0.1,3,0,9.25,0,0,5,5,34.74109338,1619.025972,2527.552044,7000,0.361078863,0.760790598,34.09501572,0.845326121,12.20188503,11.13055157,1.607305791,59.03356904,1643.050313,0.135669
1516_s_20_0_0_1_0_1_2.csv,1,400,400,10,1,2,2,0.00059,2,0.2,0,1,0,0,5,5,5,10.73322927,1050.646485,1636.882845,4000,0.409220711,2.154549882,106.1720572,0.804784576,12.20188503,11.13055157,3.606589975,132.4638283,2106.740652,0.135669
1517_w_60_3_1_3_1_2_1.csv,3,900,450,20,2,1,2,0.00015,4,0.6,2,0,7.25,1,0,5,5,28.03668944,2225.954944,2601.566741,9000,0.289062971,6.575136538,55.18909604,0.789292494,12.20188503,11.13055157,2.338415343,85.88596167,3073.395664,0.135669
1518_s_30_2_0_0_1_2_1.csv,0,600,300,20,2,1,2,0.00059,2,0.3,1,0,5.5,1,0,5,5,22.17033599,810.1583246,1986.023859,6000,0.331003977,3.783034958,94.10576209,0.804597766,12.20188503,11.13055157,3.322394846,122.0258314,2911.097878,0.135669
1519_e_40_1_0_1_0_1_1.csv,1,700,700,10,1,1,1,0.00059,3,0.4,0,0,3.5,0,5,5,5,15.46593205,1050.646485,2507.091942,7000,0.358155992,1.759457426,89.22680699,0.817184818,12.20188503,11.13055157,3.134802436,115.1358858,3204.516622,0.135669
152_w_20_2_1_0_1_2_1.csv,0,700,350,20,2,1,2,0.00015,4,0.2,1,0,5.5,1,0,5,5,22.17033599,810.1583246,2197.076872,7000,0.313868125,3.072078545,41.37251473,0.825325891,12.20188503,11.13055157,1.867834954,68.60235577,1909.373327,0.135669
1520_w_60_2_0_2_0_2_1.csv,2,1000,500,20,2,1,2,0.00059,4,0.6,1,0,5.5,0,0,5,5,22.17033599,1619.025972,2905.910814,10000,0.290591081,6.104484144,91.31157472,0.787093757,12.20188503,11.13055157,3.309047031,121.5355892,4832.337435,0.135669
1521_s_10_0_0_1_0_1_1.csv,1,1000,1000,10,1,1,1,0.00059,2,0.1,0,1,0,0,5,5,5,10.73322927,1050.646485,3323.227962,10000,0.332322796,0.72010943,75.79745302,0.906315149,12.20188503,11.13055157,2.74329013,100.7563142,4006.13937,0.135669
1522_e_40_0_0_3_1_1_1.csv,3,400,400,10,1,1,1,0.00059,3,0.4,0,1,0,1,0,5,5,10.73322927,2225.954944,1602.126254,4000,0.400531564,2.714426141,107.1416502,0.798961024,12.20188503,11.13055157,3.648074246,133.987474,2130.973126,0.135669
1523_e_60_0_0_0_0_1_1.csv,0,700,700,10,1,1,1,0.00059,3,0.6,0,1,0,0,0,5,5,10.73322927,810.1583246,2458.593208,7000,0.351227601,1.755605441,95.53549111,0.818878435,12.20188503,11.13055157,3.306510086,121.4424116,3380.04284,0.135669
1524_w_10_0_1_1_1_1_1.csv,1,600,600,10,1,1,1,0.00015,4,0.1,0,1,0,1,0,5,5,10.73322927,1170.409731,2242.711663,6000,0.373785277,1.214547721,45.36918509,0.874629055,12.20188503,11.13055157,1.927419639,70.79079847,1688.814088,0.135669
1526_n_30_0_0_0_0_1_1.csv,0,600,600,10,1,1,1,0.00059,1,0.3,0,1,0,0,0,5,5,10.73322927,810.1583246,2180.06687,6000,0.363344478,2.06383001,90.6162125,0.838394401,12.20188503,11.13055157,3.181496372,116.8508735,2787.641977,0.135669
1527_n_40_2_0_0_0_1_2.csv,0,800,800,10,1,2,2,0.00059,1,0.4,1,0,5.5,0,0,5,5,22.17033599,810.1583246,2731.683742,8000,0.341460468,2.109795063,83.62849851,0.819594915,12.20188503,11.13055157,2.99198166,109.8903251,3495.451069,0.135669
1528_w_50_0_0_2_1_1_2.csv,2,1000,1000,10,1,2,2,0.00059,4,0.5,0,1,0,1,0,5,5,10.73322927,1619.025972,3347.682461,10000,0.334768246,2.593323735,85.26618941,0.801607569,12.20188503,11.13055157,3.049246322,111.9935573,4452.939776,0.135669
1529_e_10_0_0_3_0_1_2.csv,3,700,700,10,1,2,2,0.00059,3,0.1,0,1,0,0,5,5,5,10.73322927,1972.217303,2467.731879,7000,0.352533126,0.9220244,82.49592454,0.87633515,12.20188503,11.13055157,2.930350549,107.6267207,2995.517974,0.135669
153_e_30_2_1_2_1_2_1.csv,2,1000,500,20,2,1,2,0.00015,3,0.3,1,0,5.5,1,0,5,5,22.17033599,1619.025972,2905.910814,10000,0.290591081,3.830720917,41.38438484,0.800322261,12.20188503,11.13055157,1.888132908,69.34786462,2757.318119,0.135669
1530_s_30_1_0_3_1_1_2.csv,3,700,700,10,1,2,2,0.00059,2,0.3,0,0,3.5,1,0,5,5,15.46593205,2225.954944,2461.113294,7000,0.351587613,2.137673049,85.65017002,0.815677755,12.20188503,11.13055157,3.04767805,111.9359574,3115.454696,0.135669
1531_e_20_5_0_1_0_2_1.csv,1,800,400,20,2,1,2,0.00059,3,0.2,3,1,9.25,0,5,5,5,41.74109749,1050.646485,2473.765689,8000,0.309220711,2.519310992,75.89908133,0.813285361,12.20188503,11.13055157,2.792511067,102.5641143,3262.414982,0.135669
1532_w_10_2_0_3_0_1_1.csv,3,700,700,10,1,1,1,0.00059,4,0.1,1,0,5.5,0,5,5,5,22.17033599,1972.217303,2467.731879,7000,0.352533126,0.85624222,76.06088325,0.873101674,12.20188503,11.13055157,2.753264722,101.1226637,2814.493974,0.135669
1533_w_10_0_1_3_1_1_2.csv,3,800,800,10,1,2,2,0.00015,4,0.1,0,1,0,1,0,5,5,10.73322927,2225.954944,2734.377827,8000,0.341797228,1.068871005,40.37934782,0.873856876,12.20188503,11.13055157,1.78757408,65.6545123,2088.374341,0.135669
1534_n_10_1_1_1_0_1_1.csv,1,600,600,10,1,1,1,0.00015,1,0.1,0,0,3.5,0,5,5,5,15.46593205,1050.646485,2224.967972,6000,0.370827995,1.101778481,40.13813452,0.846225333,12.20188503,11.13055157,1.781150217,65.41857493,1560.652138,0.135669
1536_s_40_0_1_0_1_1_1.csv,0,700,700,10,1,1,1,0.00015,2,0.4,0,1,0,1,0,5,5,10.73322927,810.1583246,2458.593208,7000,0.351227601,1.16136362,51.99443372,0.823359182,12.20188503,11.13055157,2.104961183,77.31159312,2151.772954,0.135669
1537_s_10_5_0_2_1_1_2.csv,2,700,700,10,1,2,2,0.00059,2,0.1,3,1,9.25,1,0,5,5,41.74109749,1619.025972,2527.552044,7000,0.361078863,0.839366451,76.11037936,0.844108988,12.20188503,11.13055157,2.753363492,101.1262914,2814.59494,0.135669
1538_n_40_2_1_1_0_1_2.csv,1,800,800,10,1,2,2,0.00015,1,0.4,1,0,5.5,0,5,5,5,22.17033599,1050.646485,2783.531069,8000,0.347941384,2.561610998,45.74763364,0.812102589,12.20188503,11.13055157,1.972697708,72.45378383,2304.649258,0.135669
1539_w_20_2_1_2_0_2_1.csv,2,800,400,20,2,1,2,0.00015,4,0.2,1,0,5.5,0,0,5,5,22.17033599,1619.025972,2504.698456,8000,0.313087307,3.401030903,39.92142131,0.806803431,12.20188503,11.13055157,1.836778131,67.46169224,2145.858101,0.135669
154_w_50_1_0_1_1_2_1.csv,1,1000,500,20,2,1,2,0.00059,4,0.5,0,0,3.5,1,0,5,5,15.46593205,1170.409731,2903.722329,10000,0.290372233,5.066905866,89.92368202,0.791989859,12.20188503,11.13055157,3.243142088,119.1150143,4736.093736,0.135669
1540_n_40_3_0_0_1_1_1.csv,0,700,700,10,1,1,1,0.00059,1,0.4,2,0,7.25,1,0,5,5,28.03668944,810.1583246,2458.593208,7000,0.351227601,2.025170522,84.8379359,0.82121515,12.20188503,11.13055157,3.022651031,111.0167582,3089.871106,0.135669
1541_w_10_1_0_1_0_1_2.csv,1,1000,1000,10,1,2,2,0.00059,4,0.1,0,0,3.5,0,5,5,5,15.46593205,1050.646485,3323.227962,10000,0.332322796,0.767731929,73.54353709,0.912366882,12.20188503,11.13055157,2.683384194,98.5560725,3918.656268,0.135669
1542_e_40_0_0_2_1_2_1.csv,2,1000,500,20,2,1,2,0.00059,3,0.4,0,1,0,1,0,5,5,10.73322927,1619.025972,2905.910814,10000,0.290591081,4.54622497,87.05288213,0.793939792,12.20188503,11.13055157,3.1508554,115.7254835,4601.323691,0.135669
1543_n_50_3_1_0_1_2_1.csv,0,800,400,20,2,1,2,0.00015,1,0.5,2,0,7.25,1,0,5,5,28.03668944,810.1583246,2400.442496,8000,0.300055312,5.500235627,52.88900534,0.797971241,12.20188503,11.13055157,2.24676081,82.51964881,2624.829751,0.135669
1544_s_10_3_1_3_0_1_2.csv,3,400,400,10,1,2,2,0.00015,2,0.1,2,0,7.25,0,5,5,5,28.03668944,1972.217303,1607.129434,4000,0.401782358,1.067804062,41.85839291,0.855227603,12.20188503,11.13055157,1.827307742,67.11386117,1067.397051,0.135669
1545_n_10_3_0_2_1_2_1.csv,2,1000,500,20,2,1,2,0.00059,1,0.1,2,0,7.25,1,0,5,5,28.03668944,1619.025972,2905.910814,10000,0.290591081,2.056087748,66.74820492,0.830478135,12.20188503,11.13055157,2.531216277,92.9672074,3696.439203,0.135669
1546_e_40_5_1_2_0_2_1.csv,2,600,300,20,2,1,2,0.00015,3,0.4,3,1,9.25,0,0,5,5,41.74109749,1619.025972,2076.312169,6000,0.346052028,5.818538333,55.05388586,0.788981914,12.20188503,11.13055157,2.314125637,84.9938427,2027.64769,0.135669
1548_w_30_3_0_1_0_1_2.csv,1,700,700,10,1,2,2,0.00059,4,0.3,2,0,7.25,0,5,5,5,28.03668944,1050.646485,2507.091942,7000,0.358155992,1.79071303,85.50320301,0.821390934,12.20188503,11.13055157,3.034385462,111.4477436,3101.866496,0.135669
1549_e_60_2_1_3_0_1_2.csv,3,800,800,10,1,2,2,0.00015,3,0.6,1,0,5.5,0,5,5,5,22.17033599,1972.217303,2741.453392,8000,0.342681674,2.528315458,52.59886875,0.79995208,12.20188503,11.13055157,2.157998789,79.25957288,2521.131488,0.135669
155_e_60_3_0_1_0_2_1.csv,1,800,400,20,2,1,2,0.00059,3,0.6,2,0,7.25,0,5,5,5,28.03668944,1050.646485,2473.765689,8000,0.309220711,5.631111613,98.85533957,0.789015387,12.20188503,11.13055157,3.50160478,128.6079032,4090.829946,0.135669
1550_s_60_0_1_2_1_1_2.csv,2,800,800,10,1,2,2,0.00015,2,0.6,0,1,0,1,0,5,5,10.73322927,1619.025972,2805.403838,8000,0.35067548,4.268387142,56.08572945,0.791389364,12.20188503,11.13055157,2.300079235,84.47794256,2687.120221,0.135669
1551_e_10_2_0_0_0_1_1.csv,0,800,800,10,1,1,1,0.00059,3,0.1,1,0,5.5,0,0,5,5,22.17033599,810.1583246,2731.683742,8000,0.341460468,0.49024774,73.50859444,0.943005219,12.20188503,11.13055157,2.675711944,98.274284,3125.961733,0.135669
1552_w_60_2_1_3_0_2_1.csv,3,800,400,20,2,1,2,0.00015,4,0.6,1,0,5.5,0,5,5,5,22.17033599,1972.217303,2414.258868,8000,0.301782358,7.013927143,59.1636782,0.787963288,12.20188503,11.13055157,2.458541963,90.29800523,2872.247932,0.135669
1553_n_20_4_0_1_0_2_1.csv,1,700,350,20,2,1,2,0.00059,1,0.2,3,0,9.25,0,5,5,5,34.74109338,1050.646485,2265.664439,7000,0.323666348,3.234461151,80.41951988,0.805430992,12.20188503,11.13055157,2.934846484,107.7918486,3000.113893,0.135669
1554_e_50_3_0_0_0_1_1.csv,0,400,400,10,1,1,1,0.00059,3,0.5,2,0,7.25,0,0,5,5,28.03668944,810.1583246,1600.221248,4000,0.400055312,2.185357934,107.5946695,0.809686944,12.20188503,11.13055157,3.646295698,133.922151,2129.934212,0.135669
1555_s_20_2_1_3_0_2_1.csv,3,600,300,20,2,1,2,0.00015,2,0.2,1,0,5.5,0,5,5,5,22.17033599,1972.217303,1997.989188,6000,0.332998198,3.666652981,43.59430851,0.804302013,12.20188503,11.13055157,1.943943738,71.39770011,1703.29258,0.135669
1557_s_30_1_1_2_0_1_2.csv,2,800,800,10,1,2,2,0.00015,2,0.3,0,0,3.5,0,0,5,5,15.46593205,1619.025972,2805.403838,8000,0.35067548,2.302933293,44.79537315,0.807013196,12.20188503,11.13055157,1.939588949,71.23775624,2265.969193,0.135669
1558_e_40_3_0_0_1_2_1.csv,0,700,350,20,2,1,2,0.00059,3,0.4,2,0,7.25,1,0,5,5,28.03668944,810.1583246,2197.076872,7000,0.313868125,3.776953316,91.17607434,0.804399717,12.20188503,11.13055157,3.24245732,119.089864,3314.565618,0.135669
1559_n_50_3_0_1_1_1_1.csv,1,1000,1000,10,1,1,1,0.00059,1,0.5,2,0,7.25,1,0,5,5,28.03668944,1170.409731,3346.134968,10000,0.334613497,2.478470832,80.85519427,0.805812935,12.20188503,11.13055157,2.926135648,107.4719146,4273.156197,0.135669
156_w_60_0_1_0_1_2_1.csv,0,800,400,20,2,1,2,0.00015,4,0.6,0,1,0,1,0,5,5,10.73322927,810.1583246,2400.442496,8000,0.300055312,6.037177023,63.80234175,0.793976362,12.20188503,11.13055157,2.558408524,93.96593174,2988.919328,0.135669
1560_e_50_5_1_2_0_2_1.csv,2,600,300,20,2,1,2,0.00015,3,0.5,3,1,9.25,0,0,5,5,41.74109749,1619.025972,2076.312169,6000,0.346052028,6.866626249,61.8262451,0.785885955,12.20188503,11.13055157,2.526968501,92.8111939,2214.1416,0.135669
1561_s_20_1_0_0_0_2_1.csv,0,700,350,20,2,1,2,0.00059,2,0.2,0,0,3.5,0,0,5,5,15.46593205,810.1583246,2197.076872,7000,0.313868125,2.866547753,86.00122529,0.824079269,12.20188503,11.13055157,3.07731003,113.0242889,3145.745654,0.135669
1562_s_20_1_0_2_1_2_1.csv,2,800,400,20,2,1,2,0.00059,2,0.2,0,0,3.5,1,0,5,5,15.46593205,1619.025972,2504.698456,8000,0.313087307,3.681766433,83.18472988,0.803691378,12.20188503,11.13055157,3.022266208,111.0026243,3530.831686,0.135669
1563_e_10_4_0_0_1_1_1.csv,0,600,600,10,1,1,1,0.00059,3,0.1,3,0,9.25,1,0,5,5,34.74109338,810.1583246,2180.06687,6000,0.363344478,0.528529382,77.68585204,0.937438596,12.20188503,11.13055157,2.790336784,102.4842566,2444.90612,0.135669
1564_w_50_5_1_1_1_1_1.csv,1,700,700,10,1,1,1,0.00015,4,0.5,3,1,9.25,1,0,5,5,41.74109749,1170.409731,2526.257318,7000,0.360893903,2.724120629,51.1867132,0.802615933,12.20188503,11.13055157,2.124953771,78.04588636,2172.210152,0.135669
1565_w_30_5_0_2_1_1_1.csv,2,600,600,10,1,1,1,0.00059,4,0.3,3,1,9.25,1,0,5,5,41.74109749,1619.025972,2243.910346,6000,0.373985058,1.892043897,86.76804281,0.80656781,12.20188503,11.13055157,3.071178574,112.7990911,2690.981008,0.135669
1566_e_10_3_0_2_0_1_2.csv,2,700,700,10,1,2,2,0.00059,3,0.1,2,0,7.25,0,0,5,5,28.03668944,1619.025972,2527.552044,7000,0.361078863,0.742057444,77.64667246,0.857956597,12.20188503,11.13055157,2.792919711,102.5791231,2855.030842,0.135669
1567_n_50_2_0_1_1_2_1.csv,1,700,350,20,2,1,2,0.00059,1,0.5,1,0,5.5,1,0,5,5,22.17033599,1170.409731,2292.768374,7000,0.327538339,6.697981779,100.4435052,0.78732607,12.20188503,11.13055157,3.57384739,131.2612496,3653.3254,0.135669
1568_w_10_3_0_3_1_1_2.csv,3,400,400,10,1,2,2,0.00059,4,0.1,2,0,7.25,1,0,5,5,28.03668944,2225.954944,1602.126254,4000,0.400531564,1.138907946,89.22995192,0.850239764,12.20188503,11.13055157,3.118892362,114.5515362,1821.858701,0.135669
