,orient,wwr,glazing,shading,shgc,inf_rate,exterior_mat,exterior_t (in),interior_mat,interior_t (in),Embodied (kg CO2e / ft2),Win Embodied (kg CO2e / ft2),Wall Embodied (kg CO2e / ft2),Operational (kg CO2e / ft2 * year),Cooling EUI (kBtu / ft2 * year),Heating EUI (kBtu / ft2 * year),Lighting EUI (kBtu / ft2 * year),Wall R (ft2 * F * h / BTU),city,program,city_gwp,tot_eui_kwh,area,payback_linear,Total GWP Linear (kg CO2e / ft2) 50 year,Op GWP Linear (kg CO2e / ft2) 50 year,Total GWP non-linear 2% (kg CO2e / ft2) 50 year,Op GWP non-linear 2% (kg CO2e / ft2) 50 year,Total GWP non-linear 3% (kg CO2e / ft2) 50 year,Op GWP non-linear 3% (kg CO2e / ft2) 50 year,Total GWP non-linear 5% (kg CO2e / ft2) 50 year,Op GWP non-linear 5% (kg CO2e / ft2) 50 year
mi_e_80_3_2_office_glz.json,e,0.8,Triple,0.0,0.25,0.00015,Polyiso,0.0,Cellulose,4.0,5.144572441136610,4.710859883729440,0.4337125574071700,7.715215583914670,12.197814649832400,17.207384925516800,4.2287651029471800,18.5,Milwaukee,office,0.559278936,30787.006890776200,2231.76193448134,0.67,390.90535163687100,385.760779195734,201.88256983096100,196.73799738982400,137.6148240169520,132.47025157581500,86.1543360722406,81.009763631104
ny_s_60_2_2_office_glz.json,s,0.6,Triple,0.0,0.25,0.00015,Polyiso,1.0,Cellulose,0.0,4.489513831237620,3.5331449127970800,0.9563689184405380,2.296384036638570,18.528639230483500,9.565184195027080,4.145517770789900,10.7,New York,office,0.171548494,29874.83224376520,2231.76193448134,1.96,119.30871566316600,114.81920183192800,63.04730676552110,58.55779293428350,43.91842774032180,39.42891390908420,28.60154621594250,24.112032384704900
se_e_40_9_2_office_glz.json,e,0.4,Triple,0.0,0.25,0.00015,Polyiso,5.0,Cellulose,6.0,5.289503699015010,2.355429941864720,2.9340737571502900,1.0693044995850900,2.9977029822660800,5.2303888597942100,5.229147052729790,60.9,Seattle,office,0.135669,17590.113279700000,2231.76193448134,4.95,58.75472867826940,53.46522497925440,32.55676843843480,27.26726473941980,23.64946195689100,18.359958257876000,16.517200944658400,11.227697245643400
ny_s_0_2_0_residential_glz.json,s,0.0,Triple,0.0,0.25,0.00059,Polyiso,1.0,Cellulose,0.0,1.1520129940037700,0.0,1.1520129940037700,2.401526929936090,9.509566708972870,9.817085943537530,1.9252056155166500,10.7,New York,residential,0.171548494,13297.772168579700,949.900982012169,0.48,121.22835949080800,120.07634649680400,62.39094970737410,61.23893671337030,42.38623038100640,41.234217387002600,26.368045758332700,25.2160327643289
la_s_0_7_1_residential_glz.json,s,0.0,Triple,0.0,0.25,0.0003,Polyiso,1.0,Cellulose,9.25,1.617670139097530,0.0,1.617670139097530,1.6556705053895100,3.7197602949978200,0.00617482124843034,1.9252056155166500,41.7,Los Angeles,residential,0.175630822,8954.709777296860,949.900982012169,0.98,84.40119540857320,82.78352526947570,43.8372680265301,42.21959788743260,30.04553271663550,28.427862577537900,19.002210445687400,17.384540306589900
se_n_40_2_2_residential_glz.json,n,0.4,Triple,0.0,0.25,0.00015,Polyiso,1.0,Cellulose,0.0,2.1180534641139800,1.4268456677117200,0.6912077964022640,1.3970599216926500,2.3622825786127700,4.446734067115830,1.8126274288960200,10.7,Seattle,residential,0.135669,9781.66413510597,949.900982012169,1.52,71.9710495487465,69.85299608463250,37.74308146727660,35.625028003162600,26.105572319576800,23.98751885546280,16.787182641886800,14.669129177772800
sa_s_80_9_2_residential_glz.json,s,0.8,Triple,0.0,0.25,0.00015,Polyiso,3.0,Cellulose,9.25,3.2940216139992400,2.8536913354234400,0.44033027857579800,7.967756559502930,36.10941437335460,1.3911658629082400,1.6043725611140300,55.7,San Antonio,residential,0.414311,18267.87070656040,949.900982012169,0.41,401.6818495891460,398.38782797514700,206.47181388132400,203.17779226732500,140.10040174066400,136.80638012666500,86.95546548878000,83.66144387478070
at_e_0_10_1_office_glz.json,e,0.0,Triple,0.0,0.25,0.0003,Polyiso,5.0,Cellulose,8.0,5.488550484632150,0.0,5.488550484632150,4.773364725130330,15.914301257200000,2.8534436303636700,8.556175103480660,68.3,Atlanta,office,0.399590512,26659.826429867400,2231.76193448134,1.15,244.15678674114900,238.66823625651700,127.20935097545500,121.72080049082300,87.44722281512000,81.9586723304878,55.60888009850060,50.12032961386850
la_w_40_5_1_office_glz.json,w,0.4,Triple,0.0,0.25,0.0003,Polyiso,1.0,Cellulose,6.0,4.132663576690760,2.355429941864720,1.777233634826040,1.4358411763642600,8.958744343840450,1.2309574747274600,4.269414117628090,32.9,Los Angeles,office,0.175630822,18245.406158667600,2231.76193448134,2.88,75.92472239490350,71.79205881821280,40.74661357397920,36.61394999728850,28.78605657486500,24.65339299817430,19.208995928515400,15.076332351824700
sa_n_0_3_2_office_glz.json,n,0.0,Triple,0.0,0.25,0.00015,Polyiso,0.0,Cellulose,4.0,2.168562787035850,0.0,2.168562787035850,5.891128568274680,24.78594860061690,1.7391493435424100,8.556175103480660,18.5,San Antonio,office,0.414311,31733.640887668900,2231.76193448134,0.37,296.7249912007690,294.55642841373400,152.39234127804000,150.2237784910040,103.31924030431200,101.15067751727600,64.02541275391990,61.856849966884000
at_e_80_8_1_residential_glz.json,e,0.8,Triple,0.0,0.25,0.0003,Polyiso,2.0,Cellulose,9.25,3.235623488621090,2.8536913354234400,0.38193215319765300,6.399056705953250,22.840367604942400,3.6599280165074500,1.6267572998343700,48.7,Atlanta,residential,0.399590512,15211.748193201700,949.900982012169,0.51,323.18845878628300,319.9528352976620,166.41156949042900,163.17594600180800,113.10742712983800,109.8718036412170,70.42571890113020,67.1900954125091
ny_e_0_3_0_residential_glz.json,e,0.0,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,3.5,0.9976530442066770,0.0,0.9976530442066770,2.3714377606207800,9.291029621612850,9.437142357627750,1.9252056155166500,15.5,New York,residential,0.171548494,13131.161953508100,949.900982012169,0.42,119.56954107524600,118.57188803103900,61.46931594003660,60.47166289582990,41.71523939406540,40.71758634985880,25.897749530724800,24.900096486518200
la_e_0_6_1_residential_glz.json,e,0.0,Triple,0.0,0.25,0.0003,Polyiso,0.0,Cellulose,9.25,1.3256795122068100,0.0,1.3256795122068100,1.6522604587184700,3.6493276663811000,0.010357366220239600,1.9252056155166500,34.7,Los Angeles,residential,0.175630822,8936.266507233880,949.900982012169,0.8,83.93870244813050,82.61302293592370,43.45832120952780,42.13264169732100,29.694991588403000,28.369312076196200,18.674414328750800,17.348734816544000
ny_n_80_11_1_residential_glz.json,n,0.8,Triple,0.0,0.25,0.0003,Polyiso,5.0,Cellulose,9.25,3.410817864755530,2.8536913354234400,0.5571265293320900,2.478712036441730,11.853870023873600,9.25316680332274,1.680051410918110,69.7,New York,residential,0.171548494,13725.162737606900,949.900982012169,1.38,127.34641968684200,123.9356018220860,66.61797479401960,63.20715692926410,45.97030353046000,42.55948566570450,29.43729424739370,26.02647638263810
mi_s_40_6_2_office_glz.json,s,0.4,Triple,0.0,0.25,0.00015,Polyiso,2.0,Cellulose,6.0,4.4218736072718200,2.355429941864720,2.0664436654071100,6.577299253696270,10.164808642996600,12.02840964950080,4.498361151767150,39.9,Milwaukee,office,0.559278936,26246.23450165460,2231.76193448134,0.67,333.28683629208500,328.8649626848140,172.14300457652700,167.72113096925500,117.35410179323700,112.93222818596500,73.4835157710826,69.06164216381080
sa_e_20_9_2_residential_glz.json,e,0.2,Triple,0.0,0.25,0.00015,Polyiso,3.0,Cellulose,9.25,2.4747439481590500,0.7134228338558600,1.7613211143031900,6.41479798223914,24.096675964315300,0.41595204238339500,1.8026279691482600,55.7,San Antonio,residential,0.414311,14707.364522637900,949.900982012169,0.39,323.21464306011600,320.73989911195700,166.05209249525700,163.5773485470980,112.61682530320500,110.14208135504600,69.83012276167000,67.35537881351090
mi_w_60_4_0_office_glz.json,w,0.6,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,6.0,4.525160648960400,3.5331449127970800,0.9920157361633200,8.417634240586330,11.928684897806300,21.72654864477150,4.264161250997690,25.9,Milwaukee,office,0.559278936,33589.95747432780,2231.76193448134,0.54,425.40687267827700,420.8817120293160,219.17483378391200,214.64967313495200,149.0559405598280,144.5307799108670,92.91032017511680,88.38515952615640
se_n_40_10_2_office_glz.json,n,0.4,Triple,0.0,0.25,0.00015,Polyiso,5.0,Cellulose,8.0,5.6485602326440100,2.355429941864720,3.293130290779290,1.1149037706156900,3.295769025466160,5.717581373646050,5.590731891400910,68.3,Seattle,office,0.135669,18340.22360207420,2231.76193448134,5.07,61.393748763428400,55.745188530784400,34.07860638334410,28.43004615070000,24.791457974115400,19.142897741471400,17.355049824108700,11.706489591464700
at_s_20_8_1_residential_glz.json,s,0.2,Triple,0.0,0.25,0.0003,Polyiso,2.0,Cellulose,9.25,2.24115144664647,0.7134228338558600,1.5277286127906100,5.447207352901790,16.55221611061940,1.6493259135673900,1.7975820449704500,48.7,Atlanta,residential,0.399590512,12949.025210451700,949.900982012169,0.41,274.601519091736,272.3603676450900,141.14493894564200,138.9037874989960,95.76970169597030,93.52855024932380,59.43682865211530,57.19567720546890
mi_n_80_5_1_residential_glz.json,n,0.8,Triple,0.0,0.25,0.0003,Polyiso,0.0,Cellulose,7.25,3.096371368439530,2.8536913354234400,0.24268003301609000,8.271111407721960,6.6624723172699900,15.597873910676000,1.6863183379939800,28.0,Milwaukee,residential,0.559278936,14047.975603585300,949.900982012169,0.37,416.651941754537,413.5555703860980,214.00971226534900,210.91334089691000,145.11135423902600,142.014982870586,89.94304114952000,86.84666978108050
ny_e_20_11_1_residential_glz.json,e,0.2,Triple,0.0,0.25,0.0003,Polyiso,5.0,Cellulose,9.25,2.9419289511842200,0.7134228338558600,2.228506117328360,2.1434422705037600,9.781002712511490,4.535542677874840,1.801948140347200,69.7,New York,residential,0.171548494,11868.701788999200,949.900982012169,1.37,110.11404247637200,107.17211352518800,57.59970684903030,54.65777789784600,39.74483273573380,36.80290378454960,25.448072791473700,22.50614384028950
sa_e_60_8_1_residential_glz.json,e,0.6,Triple,0.0,0.25,0.0003,Polyiso,2.0,Cellulose,9.25,2.904132807962880,2.140268501567580,0.7638643063953050,7.363668662693920,30.995341814143700,1.4683863314518000,1.6661395678276800,48.7,San Antonio,residential,0.414311,16882.863582924900,949.900982012169,0.39,371.0875659426590,368.18343313469600,190.67768370665800,187.77355089869500,129.33832374641700,126.43419093845400,80.22265376624900,77.31852095828610
sa_w_80_0_0_office_glz.json,w,0.8,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,0.0,5.092640999422690,4.710859883729440,0.3817811156932480,8.84257800577483,50.261324345268400,5.293296373562680,3.8338966058660200,3.7,San Antonio,office,0.414311,47632.16278585460,2231.76193448134,0.58,447.22154128816500,442.1289002887420,230.57838014668100,225.48573914725800,156.91970535857600,151.82706435915400,97.93971006005840,92.84706906063570
la_n_60_6_0_office_glz.json,n,0.6,Triple,0.0,0.25,0.00059,Polyiso,2.0,Cellulose,6.0,4.910774023068480,3.5331449127970800,1.3776291102714000,1.430936035832810,8.090516271694820,2.0743901024302400,4.198912927787810,39.9,Los Angeles,office,0.175630822,18183.075949216300,2231.76193448134,3.43,76.45757581470880,71.54680179164030,41.39964293680500,36.48886891373650,29.47994575831770,24.56917173524930,19.935602399312900,15.024828376244400
at_s_60_9_2_residential_glz.json,s,0.6,Triple,0.0,0.25,0.00015,Polyiso,3.0,Cellulose,9.25,3.0209290587191800,2.140268501567580,0.8806605571515970,5.982707496409040,20.874974181861200,2.049352784984720,1.64748190035981,55.7,Atlanta,residential,0.399590512,14222.008669541500,949.900982012169,0.5,302.15630387917100,299.1353748204520,155.57997021715000,152.55904115843000,105.74401677206200,102.72308771334300,65.83935777101410,62.81842871229490
se_e_0_10_2_office_glz.json,e,0.0,Triple,0.0,0.25,0.00015,Polyiso,5.0,Cellulose,8.0,5.488550484632150,0.0,5.488550484632150,1.1019321527945400,2.832624039392600,2.889040778106280,8.556175103480660,68.3,Seattle,office,0.135669,18126.839830675600,2231.76193448134,4.98,60.585158124359100,55.096607639727000,33.58782038089290,28.09926989626080,24.40872554811440,18.920175063482300,17.058838088974800,11.570287604342700
sa_s_40_11_0_office_glz.json,s,0.4,Triple,0.0,0.25,0.00059,Polyiso,6.0,Cellulose,8.0,5.937770263225070,2.355429941864720,3.5823403213603500,6.797694820397650,35.24805599229590,3.145520896349890,4.15390142875267,75.3,San Antonio,office,0.414311,36617.02571832380,2231.76193448134,0.87,345.82251128310700,339.8847410198820,179.278988183365,173.3412179201400,122.65419032945300,116.71642006622800,77.31356587740040,71.37579561417530
ny_e_0_3_2_office_glz.json,e,0.0,Triple,0.0,0.25,0.00015,Polyiso,0.0,Cellulose,4.0,2.168562787035850,0.0,2.168562787035850,1.972700552150970,11.028729055955800,6.216296199792650,8.556175103480660,18.5,New York,office,0.171548494,25663.868552648800,2231.76193448134,1.1,100.80359039458400,98.63502760754860,52.472426866885700,50.30386407984990,36.03983126746810,33.87126848043220,22.881918584621100,20.713355797585200
sa_s_80_10_1_office_glz.json,s,0.8,Triple,0.0,0.25,0.0003,Polyiso,5.0,Cellulose,8.0,5.808569980655870,4.710859883729440,1.0977100969264300,8.060424959076750,45.716149661613100,3.4213068481829400,3.8094850499312100,68.3,San Antonio,office,0.414311,43418.95242803310,2231.76193448134,0.72,408.82981793449300,403.0212479538370,211.34940643711300,205.54083645645700,144.20606652800400,138.39749654734800,90.4430320509617,84.63446207030580
sa_n_60_10_1_office_glz.json,n,0.6,Triple,0.0,0.25,0.0003,Polyiso,5.0,Cellulose,8.0,5.728565106649940,3.5331449127970800,2.195420193852860,6.273105727958770,30.93223309972170,3.1884229741702700,4.10646525111573,68.3,San Antonio,office,0.414311,33791.23068090210,2231.76193448134,0.91,319.38385150458800,313.65528639793800,165.6927611695980,159.96419606294800,113.43779045570200,107.70922534905200,71.59617525021700,65.86761014356700
mi_e_80_10_2_office_glz.json,e,0.8,Triple,0.0,0.25,0.00015,Polyiso,5.0,Cellulose,8.0,5.808569980655870,4.710859883729440,1.0977100969264300,7.584095766276140,12.124044564538200,16.481197877154300,4.2287651029471800,68.3,Milwaukee,office,0.559278936,30263.78279091160,2231.76193448134,0.77,385.01335829446300,379.2047883138070,199.20301202069700,193.3944420400420,136.0274942876170,130.21892430696100,85.44157552655530,79.6330055458994
ny_n_80_0_0_residential_glz.json,n,0.8,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,0.0,3.0256958088460500,2.8536913354234400,0.17200447342260900,2.7779391319563300,12.090477591481000,14.968256728840500,1.680051410918110,3.7,New York,residential,0.171548494,15382.047652457700,949.900982012169,1.09,141.92265240666300,138.8969565978170,73.86314367373260,70.83744786488660,50.72291070453630,47.69721489569020,32.194056694387500,29.16836088554150
mi_n_40_7_1_office_glz.json,n,0.4,Triple,0.0,0.25,0.0003,Polyiso,3.0,Cellulose,6.0,4.711083637852890,2.355429941864720,2.3556536959881700,6.908901327061800,7.59533468014685,15.859936486547700,5.259400201442260,46.9,Milwaukee,office,0.559278936,27569.46846792050,2231.76193448134,0.68,350.1561499909430,345.4450663530900,180.88806747792900,176.17698384007600,123.33691942350400,118.62583578565100,77.25454757200170,72.54346393414880
se_n_0_11_1_residential_glz.json,n,0.0,Triple,0.0,0.25,0.0003,Polyiso,5.0,Cellulose,9.25,2.7856326466604500,0.0,2.7856326466604500,1.272580360761780,1.7761053912892700,1.7896127924820800,1.9252056155166500,69.7,Seattle,residential,0.135669,8910.107204866400,949.900982012169,2.19,66.41465068474970,63.62901803808920,35.23643184608600,32.45079919942550,24.635837440940300,21.850204794279800,16.147726434659200,13.362093787998700
at_n_20_10_0_office_glz.json,n,0.2,Triple,0.0,0.25,0.00059,Polyiso,5.0,Cellulose,8.0,5.568555358638080,1.1777149709323600,4.390840387705720,4.918135340270450,16.928475262472000,5.261102770535880,6.370551507336850,68.3,Atlanta,office,0.399590512,27468.388040812700,2231.76193448134,1.13,251.47532237216100,245.90676701352300,130.98100653553500,125.41245117689600,90.01293915108180,84.44438379244370,57.208976431477800,51.64042107283980
mi_s_20_4_1_residential_glz.json,s,0.2,Triple,0.0,0.25,0.0003,Polyiso,0.0,Cellulose,5.5,1.602184098338770,0.7134228338558600,0.8887612644829110,7.098117177782430,6.1960741270129100,8.78343258973016,1.81076365282064,22.2,Milwaukee,residential,0.559278936,12055.716823229300,949.900982012169,0.23,356.50804298746000,354.90585888912100,182.6041721317910,181.00198803345200,123.47685604086300,121.87467194252400,76.13241446505420,74.5302303667154
at_n_80_9_1_residential_glz.json,n,0.8,Triple,0.0,0.25,0.0003,Polyiso,3.0,Cellulose,9.25,3.2940216139992400,2.8536913354234400,0.44033027857579800,5.933400690948200,17.930197576480200,4.573679790899780,1.6468961695746200,55.7,Atlanta,residential,0.399590512,14104.79722051900,949.900982012169,0.56,299.964056161409,296.6700345474100,154.59573923317800,151.30171761917900,105.17051147758000,101.87648986358100,65.59472886895540,62.30070725495620
sa_e_60_7_2_office_glz.json,e,0.6,Triple,0.0,0.25,0.00015,Polyiso,3.0,Cellulose,6.0,5.1035807101225200,3.5331449127970800,1.5704357973254500,6.9333591670449800,37.14386479595880,2.511877843955770,4.009026176093000,46.9,San Antonio,office,0.414311,37347.80651997710,2231.76193448134,0.74,351.7715390623710,346.6679583522490,181.9042394697690,176.8006587596470,124.1493576082850,119.04577689816200,77.90385196409480,72.8002712539723
mi_w_20_3_0_residential_glz.json,w,0.2,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,3.5,1.5115452692212000,0.7134228338558600,0.7981224353653420,8.257965532165820,5.774796224357590,16.292889591510900,1.798776251938890,15.5,Milwaukee,residential,0.559278936,14025.648139959500,949.900982012169,0.18,414.4098218775120,412.8982766082910,212.08966633945000,210.57812107022800,143.30081345650800,141.7892681872870,88.22018335696220,86.70863808774100
at_n_0_1_1_residential_glz.json,n,0.0,Triple,0.0,0.25,0.0003,Polyiso,0.5,Cellulose,0.0,1.0060176805584100,0.0,1.0060176805584100,5.428761424824350,13.454595450911700,4.461811532511130,1.9252056155166500,7.2,Atlanta,residential,0.399590512,12905.175807954200,949.900982012169,0.19,272.44408892177600,271.43807124121800,139.43943401357900,138.43341633302100,94.21785134479250,93.21183366423410,58.00801264121410,57.001994960655700
at_n_60_1_1_office_glz.json,n,0.6,Triple,0.0,0.25,0.0003,Polyiso,0.5,Cellulose,0.0,4.3931104877106000,3.5331449127970800,0.8599655749135170,5.428359842110630,21.135680937318000,7.560134533925440,4.221167846722870,7.2,Atlanta,office,0.399590512,30318.05435432770,2231.76193448134,0.81,275.81110259324200,271.41799210553200,142.8162864615320,138.423175973821,97.5980489767502,93.2049384890396,61.39088882987230,56.99777834216170
se_e_40_3_2_residential_glz.json,e,0.4,Triple,0.0,0.25,0.00015,Polyiso,0.0,Cellulose,3.5,2.0254374942357300,1.4268456677117200,0.5985918265240060,1.3397867045601700,2.0783500525296200,3.344169339384390,1.7586759795697200,15.5,Seattle,residential,0.135669,9380.65959319043,949.900982012169,1.51,69.01477272224420,66.98933522800840,36.18999846052010,34.16456096628430,25.029575211533800,23.004137717298100,16.0931978921175,14.067760397881800
mi_e_80_4_1_residential_glz.json,e,0.8,Triple,0.0,0.25,0.0003,Polyiso,0.0,Cellulose,5.5,3.075881651544170,2.8536913354234400,0.22219031612072800,8.275586485982550,8.735533609755630,13.59443778853170,1.6439954537806800,22.2,Milwaukee,residential,0.559278936,14055.576249632700,949.900982012169,0.37,416.85520595067200,413.77932429912800,214.1033370440990,211.02745539255500,145.1677016158650,142.09181996432000,89.96953975436080,86.89365810281660
la_w_20_8_0_residential_glz.json,w,0.2,Triple,0.0,0.25,0.00059,Polyiso,2.0,Cellulose,9.25,2.24115144664647,0.7134228338558600,1.5277286127906100,1.6531273108742000,3.491619246943540,0.33938179843098100,1.7707307293802700,48.7,Los Angeles,residential,0.175630822,8940.954885416050,949.900982012169,1.36,84.89751699035630,82.65636554370980,44.39589787393840,42.15474642729200,30.625347374356400,28.384195927710000,19.598988210825500,17.357836764179100
at_e_40_9_1_office_glz.json,e,0.4,Triple,0.0,0.25,0.0003,Polyiso,5.0,Cellulose,6.0,5.289503699015010,2.355429941864720,2.9340737571502900,5.251452034255720,22.541087712002700,4.3993884727640400,4.465875150290940,60.9,Atlanta,office,0.399590512,29330.002587264900,2231.76193448134,1.01,267.8621054118010,262.5726017127860,139.2015305725360,133.9120268735210,95.45693512718580,90.1674314281708,60.42975005870010,55.1402463596851
ny_n_60_3_1_office_glz.json,n,0.6,Triple,0.0,0.25,0.0003,Polyiso,0.0,Cellulose,4.0,4.400570027611420,3.5331449127970800,0.8674251148143400,2.1912810912036900,13.728253145105200,11.933600411967600,4.486965269289750,18.5,New York,office,0.171548494,28507.494371225000,2231.76193448134,2.01,113.96462458779600,109.56405456018400,60.27823785330550,55.8776678256941,42.02486636357870,37.624296335967300,27.409021485250100,23.008451457638700
ny_w_60_7_2_residential_glz.json,w,0.6,Triple,0.0,0.25,0.00015,Polyiso,1.0,Cellulose,9.25,2.7873365572065900,2.140268501567580,0.6470680556390140,2.34930910897618,13.161389659463000,5.387927052741850,1.663916782991810,41.7,New York,residential,0.171548494,13008.630840365200,949.900982012169,1.19,120.25279200601600,117.46545544880900,62.69471883609930,59.907382278892700,43.124973958327600,40.33763740112100,27.455082201456500,24.667745644249900
sa_n_20_8_2_residential_glz.json,n,0.2,Triple,0.0,0.25,0.00015,Polyiso,2.0,Cellulose,9.25,2.24115144664647,0.7134228338558600,1.5277286127906100,6.312614313431320,23.096391740923500,0.5297899043946480,1.847520561292800,48.7,San Antonio,residential,0.414311,14473.085521244900,949.900982012169,0.36,317.87186711821200,315.63071567156600,163.21281643914500,160.97166499249800,110.62873920826200,108.38758776161600,68.52360173767530,66.28245029102880
sa_w_20_6_1_office_glz.json,w,0.2,Triple,0.0,0.25,0.0003,Polyiso,2.0,Cellulose,6.0,3.932973191475170,1.1777149709323600,2.755258220542810,6.116853742410840,29.48792454272380,2.0729228859825400,5.3794298347931500,39.9,San Antonio,office,0.414311,32949.55079904280,2231.76193448134,0.64,309.77566031201700,305.84268712054200,159.91274362295100,155.97977043147600,108.9593519486690,105.02637875719400,68.15993748678890,64.22696429531380
ny_s_20_8_0_office_glz.json,s,0.2,Triple,0.0,0.25,0.00059,Polyiso,4.0,Cellulose,6.0,4.704199939691330,1.1777149709323600,3.526484968758970,2.0234944162766000,12.686635418377900,8.876951149778310,5.247915726673890,53.9,New York,office,0.171548494,26324.671861483500,2231.76193448134,2.32,105.8789207535220,101.17472081383000,56.30330755474480,51.59910761505340,39.44759906716060,34.7433991274693,25.950891310595700,21.246691370904400
at_n_40_8_0_office_glz.json,n,0.4,Triple,0.0,0.25,0.00059,Polyiso,4.0,Cellulose,6.0,5.000293668433950,2.355429941864720,2.64486372656923,5.065946788382910,18.61269848109430,6.438417893972210,4.771188665987940,53.9,Atlanta,office,0.399590512,28293.93307622120,2231.76193448134,0.99,258.2976330875800,253.29733941914600,134.1819367721980,129.18164310376400,91.9826000249686,86.98230635653470,58.192734946454500,53.19244127802060
la_s_0_4_1_office_glz.json,s,0.0,Triple,0.0,0.25,0.0003,Polyiso,0.0,Cellulose,6.0,2.4800393404083000,0.0,2.4800393404083000,1.5301564274451700,7.0664561425064200,0.6688330056045240,8.556175103480660,25.9,Los Angeles,office,0.175630822,19443.881373931600,2231.76193448134,1.62,78.98786071266700,76.50782137225870,41.49902824026020,39.01898889985190,28.752825199641900,26.272785859233600,18.54668182858260,16.06664248817430
mi_n_0_1_0_office_glz.json,n,0.0,Triple,0.0,0.25,0.00059,Polyiso,0.5,Cellulose,0.0,2.149913937283790,0.0,2.149913937283790,8.687257587858800,6.957730384494560,24.05045132534320,8.556175103480660,7.2,Milwaukee,office,0.559278936,34665.869839978100,2231.76193448134,0.25,436.512793330223,434.36287939293900,223.6749824276830,221.5250684903990,151.31012672081900,149.16021278353600,93.36611860980110,91.21620467251730
at_e_20_6_0_residential_glz.json,e,0.2,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,9.25,1.7739664436213000,0.7134228338558600,1.0605436097654400,5.5905346640358900,15.729912147188300,3.6937494392634800,1.7993475268355500,34.7,Atlanta,residential,0.399590512,13289.740891897800,949.900982012169,0.32,281.30069964541600,279.52673320179400,144.33260037653600,142.55863393291500,97.76344662511760,95.98948018149630,60.474580415998200,58.70061397237690
se_e_0_6_1_office_glz.json,e,0.0,Triple,0.0,0.25,0.0003,Polyiso,2.0,Cellulose,6.0,3.4440727756785100,0.0,3.4440727756785100,1.1586960230786000,2.8121297437708300,4.337173460913390,8.556175103480660,39.9,Seattle,office,0.135669,19060.60837731340,2231.76193448134,2.97,61.37887392960840,57.934801153929900,32.990821364182800,29.546748588504300,23.33888349193810,19.89481071625960,15.6103810180038,12.16630824232530
mi_s_80_3_0_office_glz.json,s,0.8,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,4.0,5.144572441136610,4.710859883729440,0.4337125574071700,8.76571639103674,14.181278404789100,21.78031705642880,4.08143559395613,18.5,Milwaukee,office,0.559278936,34978.95399009800,2231.76193448134,0.59,443.4303919929740,438.2858195518370,228.6703404125740,223.5257679714370,155.65192287523800,150.50735043410100,97.18459454702240,92.04002210588580
ny_e_60_2_0_office_glz.json,e,0.6,Triple,0.0,0.25,0.00059,Polyiso,1.0,Cellulose,0.0,4.489513831237620,3.5331449127970800,0.9563689184405380,2.424474465907910,16.923094942658700,13.513261150108700,4.350733947816680,10.7,New York,office,0.171548494,31541.226028689300,2231.76193448134,1.85,125.71323712663300,121.22372329539500,66.31361271188930,61.82409888065170,46.11774041087640,41.62822657963880,29.946495723270600,25.456981892033000
la_n_20_0_0_residential_glz.json,n,0.2,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,0.0,1.4014407275463000,0.7134228338558600,0.6880178936904360,1.7280387922418500,2.824802404055990,2.3791998019727900,1.853103170711610,3.7,Los Angeles,residential,0.175630822,9346.114349482790,949.900982012169,0.81,87.80338033963890,86.40193961209260,45.46642992971350,44.06498920216720,31.071866790338900,29.670426062792600,19.54584804608570,18.144407318539400
ny_n_0_3_0_residential_glz.json,n,0.0,Triple,0.0,0.25,0.00059,Polyiso,0.0,Cellulose,3.5,0.9976530442066770,0.0,0.9976530442066770,2.3595566409703400,8.620073828813050,9.871779878790340,1.9252056155166500,15.5,New York,residential,0.171548494,13065.373633481500,949.900982012169,0.42,118.97548509272400,117.97783204851700,61.166347388950300,60.168694344743700,41.5112405696674,40.51358752546070,25.77299777439520,24.77534473018860
la_n_0_6_1_residential_glz.json,n,0.0,Triple,0.0,0.25,0.0003,Polyiso,0.0,Cellulose,9.25,1.3256795122068100,0.0,1.3256795122068100,1.628535167571230,3.187463413928520,0.011288770934134600,1.9252056155166500,34.7,Los Angeles,residential,0.175630822,8807.948042953800,949.900982012169,0.81,82.75243789076850,81.42675837856170,42.8533262852732,41.527646773066400,29.287628339404900,27.961948827198100,18.425298771704700,17.09961925949790
sa_w_20_0_2_residential_glz.json,w,0.2,Triple,0.0,0.25,0.00015,Polyiso,0.0,Cellulose,0.0,1.4014407275463000,0.7134228338558600,0.6880178936904360,7.366082243218050,29.743271186623500,2.6648296788231400,1.7416443666753000,3.7,San Antonio,residential,0.414311,16888.397258135100,949.900982012169,0.19,369.70555288844900,368.30411216090200,189.23653792960600,187.83509720206000,127.87707284360000,126.47563211605400,78.74530428133570,77.34386355378940
