filename,site,size,footprint,height,num_stories,num_adiabatic,inf_rate,orientation,WWR,frame,polyiso_t,cellulose_t,setback,rear_setback,side_setback,structure_setback,assembly_r,area_buildable,surf_area,volume,surf_vol_ratio,EUI,carbon,kgCO2e
n_40_2_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.4,1,0,5.5,1,0,5,5,3.904421947,810.1583246,965.841871,2000,0.482920935,153.067,1217.211607,0.135669
n_30_0_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.3,0,1,0,1,0,5,5,1.89023098,2225.954944,967.1889137,2000,0.483594457,153.398,1219.843334,0.135669
n_30_0_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.3,0,1,0,1,0,5,5,1.89023098,2225.954944,967.1889137,2000,0.483594457,153.398,1219.843334,0.135669
n_30_1_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.3,0,0,3.5,0,5,5,5,2.723708136,1050.646485,991.7655344,2000,0.495882767,153.67,1222.00619,0.135669
n_30_1_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.3,0,0,3.5,0,5,5,5,2.723708136,1050.646485,991.7655344,2000,0.495882767,153.67,1222.00619,0.135669
n_40_4_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.4,3,0,9.25,0,5,5,5,6.118260341,1050.646485,991.7655344,2000,0.495882767,153.812,1223.135514,0.135669
n_40_4_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.4,3,0,9.25,0,5,5,5,6.118260341,1050.646485,991.7655344,2000,0.495882767,153.812,1223.135514,0.135669
n_30_0_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.3,0,1,0,0,5,5,5,1.89023098,1972.217303,970.726696,2000,0.485363348,153.871,1223.606906,0.135669
n_30_0_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.3,0,1,0,0,5,5,5,1.89023098,1972.217303,970.726696,2000,0.485363348,153.871,1223.606906,0.135669
n_20_0_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.2,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,153.907,1223.889236,0.135669
n_20_0_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.2,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,153.907,1223.889236,0.135669
n_40_1_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.4,0,0,3.5,1,0,5,5,2.723708136,2225.954944,967.1889137,2000,0.483594457,154.061,1225.11183,0.135669
n_40_1_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.4,0,0,3.5,1,0,5,5,2.723708136,2225.954944,967.1889137,2000,0.483594457,154.061,1225.11183,0.135669
n_40_5_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.4,3,1,9.25,0,0,5,5,7.351032352,1619.025972,1002.701919,2000,0.50135096,154.428,1228.03093,0.135669
n_40_5_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.4,3,1,9.25,1,0,5,5,7.351032352,1619.025972,1002.701919,2000,0.50135096,154.428,1228.03093,0.135669
n_40_5_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.4,3,1,9.25,0,0,5,5,7.351032352,1619.025972,1002.701919,2000,0.50135096,154.428,1228.03093,0.135669
n_40_5_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.4,3,1,9.25,1,0,5,5,7.351032352,1619.025972,1002.701919,2000,0.50135096,154.428,1228.03093,0.135669
n_40_1_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.4,0,0,3.5,0,5,5,5,2.723708136,1972.217303,970.726696,2000,0.485363348,154.534,1228.875401,0.135669
n_40_1_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.4,0,0,3.5,0,5,5,5,2.723708136,1972.217303,970.726696,2000,0.485363348,154.534,1228.875401,0.135669
n_50_5_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.5,3,1,9.25,1,0,5,5,7.351032352,2225.954944,967.1889137,2000,0.483594457,154.723,1230.380326,0.135669
n_50_5_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.5,3,1,9.25,1,0,5,5,7.351032352,2225.954944,967.1889137,2000,0.483594457,154.723,1230.380326,0.135669
n_40_5_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.4,3,1,9.25,1,0,5,5,7.351032352,1170.409731,1002.009859,2000,0.50100493,154.806,1231.040778,0.135669
n_40_5_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.4,3,1,9.25,1,0,5,5,7.351032352,1170.409731,1002.009859,2000,0.50100493,154.806,1231.040778,0.135669
n_40_3_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.4,2,0,7.25,0,5,5,5,4.937546531,1050.646485,991.7655344,2000,0.495882767,154.901,1231.794501,0.135669
n_40_3_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.4,2,0,7.25,0,5,5,5,4.937546531,1050.646485,991.7655344,2000,0.495882767,154.901,1231.794501,0.135669
n_30_1_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.3,0,0,3.5,0,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,154.996,1232.548224,0.135669
n_30_1_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.3,0,0,3.5,1,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,154.996,1232.548224,0.135669
n_30_1_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.3,0,0,3.5,0,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,154.996,1232.548224,0.135669
n_30_1_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.3,0,0,3.5,1,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,154.996,1232.548224,0.135669
n_30_0_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.3,0,1,0,0,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,155.149,1233.765776,0.135669
n_30_0_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.3,0,1,0,1,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,155.149,1233.765776,0.135669
n_30_0_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.3,0,1,0,0,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,155.149,1233.765776,0.135669
n_30_0_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.3,0,1,0,1,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,155.149,1233.765776,0.135669
n_40_4_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.4,3,0,9.25,0,0,5,5,6.118260341,1619.025972,1002.701919,2000,0.50135096,155.185,1234.053148,0.135669
n_40_4_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.4,3,0,9.25,1,0,5,5,6.118260341,1619.025972,1002.701919,2000,0.50135096,155.185,1234.053148,0.135669
n_40_4_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.4,3,0,9.25,0,0,5,5,6.118260341,1619.025972,1002.701919,2000,0.50135096,155.185,1234.053148,0.135669
n_40_4_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.4,3,0,9.25,1,0,5,5,6.118260341,1619.025972,1002.701919,2000,0.50135096,155.185,1234.053148,0.135669
n_20_0_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.2,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,155.232,1234.428749,0.135669
n_20_0_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.2,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,155.232,1234.428749,0.135669
n_20_0_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.2,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,155.232,1234.428749,0.135669
n_20_0_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.2,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,155.232,1234.428749,0.135669
n_50_5_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.5,3,1,9.25,0,5,5,5,7.351032352,1972.217303,970.726696,2000,0.485363348,155.244,1234.519498,0.135669
n_50_5_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.5,3,1,9.25,0,5,5,5,7.351032352,1972.217303,970.726696,2000,0.485363348,155.244,1234.519498,0.135669
n_50_4_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.5,3,0,9.25,1,0,5,5,6.118260341,2225.954944,967.1889137,2000,0.483594457,155.291,1234.895099,0.135669
n_50_4_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.5,3,0,9.25,1,0,5,5,6.118260341,2225.954944,967.1889137,2000,0.483594457,155.291,1234.895099,0.135669
n_30_1_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.3,0,0,3.5,1,0,5,5,2.723708136,1170.409731,1002.009859,2000,0.50100493,155.327,1235.182472,0.135669
n_30_1_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.3,0,0,3.5,1,0,5,5,2.723708136,1170.409731,1002.009859,2000,0.50100493,155.327,1235.182472,0.135669
n_40_4_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.4,3,0,9.25,1,0,5,5,6.118260341,1170.409731,1002.009859,2000,0.50100493,155.516,1236.687396,0.135669
n_40_4_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.4,3,0,9.25,1,0,5,5,6.118260341,1170.409731,1002.009859,2000,0.50100493,155.516,1236.687396,0.135669
n_20_0_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.2,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,155.564,1237.065518,0.135669
n_20_0_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.2,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,155.564,1237.065518,0.135669
n_50_4_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.5,3,0,9.25,0,5,5,5,6.118260341,1972.217303,970.726696,2000,0.485363348,155.764,1238.658671,0.135669
n_50_4_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.5,3,0,9.25,0,5,5,5,6.118260341,1972.217303,970.726696,2000,0.485363348,155.764,1238.658671,0.135669
n_40_1_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.4,0,0,3.5,0,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,155.954,1240.163595,0.135669
n_40_1_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.4,0,0,3.5,1,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,155.954,1240.163595,0.135669
n_40_1_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.4,0,0,3.5,0,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,155.954,1240.163595,0.135669
n_40_1_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.4,0,0,3.5,1,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,155.954,1240.163595,0.135669
n_50_3_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.5,2,0,7.25,1,0,5,5,4.937546531,2225.954944,967.1889137,2000,0.483594457,156.143,1241.668519,0.135669
n_50_3_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.5,2,0,7.25,1,0,5,5,4.937546531,2225.954944,967.1889137,2000,0.483594457,156.143,1241.668519,0.135669
n_40_3_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.4,2,0,7.25,0,0,5,5,4.937546531,1619.025972,1002.701919,2000,0.50135096,156.369,1243.465858,0.135669
n_40_3_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.4,2,0,7.25,1,0,5,5,4.937546531,1619.025972,1002.701919,2000,0.50135096,156.369,1243.465858,0.135669
n_40_3_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.4,2,0,7.25,0,0,5,5,4.937546531,1619.025972,1002.701919,2000,0.50135096,156.369,1243.465858,0.135669
n_40_3_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.4,2,0,7.25,1,0,5,5,4.937546531,1619.025972,1002.701919,2000,0.50135096,156.369,1243.465858,0.135669
n_40_2_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.4,1,0,5.5,0,5,5,5,3.904421947,1050.646485,991.7655344,2000,0.495882767,156.416,1243.841459,0.135669
n_40_2_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.4,1,0,5.5,0,5,5,5,3.904421947,1050.646485,991.7655344,2000,0.495882767,156.416,1243.841459,0.135669
n_50_3_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.5,2,0,7.25,0,5,5,5,4.937546531,1972.217303,970.726696,2000,0.485363348,156.616,1245.42957,0.135669
n_50_3_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.5,2,0,7.25,0,5,5,5,4.937546531,1972.217303,970.726696,2000,0.485363348,156.616,1245.42957,0.135669
n_40_3_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.4,2,0,7.25,1,0,5,5,4.937546531,1170.409731,1002.009859,2000,0.50100493,156.653,1245.724505,0.135669
n_40_3_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.4,2,0,7.25,1,0,5,5,4.937546531,1170.409731,1002.009859,2000,0.50100493,156.653,1245.724505,0.135669
n_50_5_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.5,3,1,9.25,0,0,5,5,7.351032352,810.1583246,965.841871,2000,0.482920935,156.663,1245.807692,0.135669
n_50_5_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.5,3,1,9.25,1,0,5,5,7.351032352,810.1583246,965.841871,2000,0.482920935,156.663,1245.807692,0.135669
n_50_5_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.5,3,1,9.25,0,0,5,5,7.351032352,810.1583246,965.841871,2000,0.482920935,156.663,1245.807692,0.135669
n_50_5_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.5,3,1,9.25,1,0,5,5,7.351032352,810.1583246,965.841871,2000,0.482920935,156.663,1245.807692,0.135669
n_50_2_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.5,1,0,5.5,1,0,5,5,3.904421947,2225.954944,967.1889137,2000,0.483594457,157.278,1250.698066,0.135669
n_50_2_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.5,1,0,5.5,1,0,5,5,3.904421947,2225.954944,967.1889137,2000,0.483594457,157.278,1250.698066,0.135669
n_50_4_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.5,3,0,9.25,0,0,5,5,6.118260341,810.1583246,965.841871,2000,0.482920935,157.278,1250.698066,0.135669
n_50_4_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.5,3,0,9.25,1,0,5,5,6.118260341,810.1583246,965.841871,2000,0.482920935,157.278,1250.698066,0.135669
n_50_4_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.5,3,0,9.25,0,0,5,5,6.118260341,810.1583246,965.841871,2000,0.482920935,157.278,1250.698066,0.135669
n_50_4_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.5,3,0,9.25,1,0,5,5,6.118260341,810.1583246,965.841871,2000,0.482920935,157.278,1250.698066,0.135669
n_50_2_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.5,1,0,5.5,0,5,5,5,3.904421947,1972.217303,970.726696,2000,0.485363348,157.799,1254.837238,0.135669
n_50_2_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.5,1,0,5.5,0,5,5,5,3.904421947,1972.217303,970.726696,2000,0.485363348,157.799,1254.837238,0.135669
n_40_2_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.4,1,0,5.5,0,0,5,5,3.904421947,1619.025972,1002.701919,2000,0.50135096,157.836,1255.134694,0.135669
n_40_2_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.4,1,0,5.5,1,0,5,5,3.904421947,1619.025972,1002.701919,2000,0.50135096,157.836,1255.134694,0.135669
n_40_2_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.4,1,0,5.5,0,0,5,5,3.904421947,1619.025972,1002.701919,2000,0.50135096,157.836,1255.134694,0.135669
n_40_2_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.4,1,0,5.5,1,0,5,5,3.904421947,1619.025972,1002.701919,2000,0.50135096,157.836,1255.134694,0.135669
n_40_0_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.4,0,1,0,1,0,5,5,1.89023098,2225.954944,967.1889137,2000,0.483594457,157.988,1256.342163,0.135669
n_40_0_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.4,0,1,0,1,0,5,5,1.89023098,2225.954944,967.1889137,2000,0.483594457,157.988,1256.342163,0.135669
n_50_3_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.5,2,0,7.25,0,0,5,5,4.937546531,810.1583246,965.841871,2000,0.482920935,158.13,1257.471486,0.135669
n_50_3_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.5,2,0,7.25,1,0,5,5,4.937546531,810.1583246,965.841871,2000,0.482920935,158.13,1257.471486,0.135669
n_50_3_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.5,2,0,7.25,0,0,5,5,4.937546531,810.1583246,965.841871,2000,0.482920935,158.13,1257.471486,0.135669
n_50_3_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.5,2,0,7.25,1,0,5,5,4.937546531,810.1583246,965.841871,2000,0.482920935,158.13,1257.471486,0.135669
n_40_2_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.4,1,0,5.5,1,0,5,5,3.904421947,1170.409731,1002.009859,2000,0.50100493,158.168,1257.771463,0.135669
n_40_2_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.4,1,0,5.5,1,0,5,5,3.904421947,1170.409731,1002.009859,2000,0.50100493,158.168,1257.771463,0.135669
n_40_0_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.4,0,1,0,0,5,5,5,1.89023098,1972.217303,970.726696,2000,0.485363348,158.509,1260.481335,0.135669
n_40_0_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.4,0,1,0,0,5,5,5,1.89023098,1972.217303,970.726696,2000,0.485363348,158.509,1260.481335,0.135669
n_30_0_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.3,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,158.546,1260.781312,0.135669
n_30_0_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.3,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,158.546,1260.781312,0.135669
n_50_2_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.5,1,0,5.5,0,0,5,5,3.904421947,810.1583246,965.841871,2000,0.482920935,159.313,1266.876634,0.135669
n_50_2_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.5,1,0,5.5,1,0,5,5,3.904421947,810.1583246,965.841871,2000,0.482920935,159.313,1266.876634,0.135669
n_50_2_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.5,1,0,5.5,0,0,5,5,3.904421947,810.1583246,965.841871,2000,0.482920935,159.313,1266.876634,0.135669
n_50_2_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.5,1,0,5.5,1,0,5,5,3.904421947,810.1583246,965.841871,2000,0.482920935,159.313,1266.876634,0.135669
n_40_1_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.4,0,0,3.5,0,5,5,5,2.723708136,1050.646485,991.7655344,2000,0.495882767,159.351,1267.181652,0.135669
n_40_1_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.4,0,0,3.5,0,5,5,5,2.723708136,1050.646485,991.7655344,2000,0.495882767,159.351,1267.181652,0.135669
n_50_1_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.5,0,0,3.5,1,0,5,5,2.723708136,2225.954944,967.1889137,2000,0.483594457,159.644,1269.510882,0.135669
n_50_1_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.5,0,0,3.5,1,0,5,5,2.723708136,2225.954944,967.1889137,2000,0.483594457,159.644,1269.510882,0.135669
n_40_0_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.4,0,1,0,0,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,159.88,1271.391407,0.135669
n_40_0_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.4,0,1,0,1,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,159.88,1271.391407,0.135669
n_40_0_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.4,0,1,0,0,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,159.88,1271.391407,0.135669
n_40_0_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.4,0,1,0,1,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,159.88,1271.391407,0.135669
n_30_0_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.3,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,160.014,1272.452668,0.135669
n_30_0_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.3,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,160.014,1272.452668,0.135669
n_30_0_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.3,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,160.014,1272.452668,0.135669
n_30_0_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.3,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,160.014,1272.452668,0.135669
n_50_5_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.5,3,1,9.25,0,5,5,5,7.351032352,1050.646485,991.7655344,2000,0.495882767,160.109,1273.206391,0.135669
n_50_5_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.5,3,1,9.25,0,5,5,5,7.351032352,1050.646485,991.7655344,2000,0.495882767,160.109,1273.206391,0.135669
n_50_1_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.5,0,0,3.5,0,5,5,5,2.723708136,1972.217303,970.726696,2000,0.485363348,160.165,1273.650054,0.135669
n_50_1_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.5,0,0,3.5,0,5,5,5,2.723708136,1972.217303,970.726696,2000,0.485363348,160.165,1273.650054,0.135669
n_30_0_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.3,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,160.345,1275.086916,0.135669
n_30_0_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.3,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,160.345,1275.086916,0.135669
n_50_4_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.5,3,0,9.25,0,5,5,5,6.118260341,1050.646485,991.7655344,2000,0.495882767,160.724,1278.099286,0.135669
n_50_4_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.5,3,0,9.25,0,5,5,5,6.118260341,1050.646485,991.7655344,2000,0.495882767,160.724,1278.099286,0.135669
n_40_1_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.4,0,0,3.5,0,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,160.961,1279.982332,0.135669
n_40_1_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.4,0,0,3.5,1,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,160.961,1279.982332,0.135669
n_40_1_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.4,0,0,3.5,0,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,160.961,1279.982332,0.135669
n_40_1_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.4,0,0,3.5,1,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,160.961,1279.982332,0.135669
n_40_1_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.4,0,0,3.5,1,0,5,5,2.723708136,1170.409731,1002.009859,2000,0.50100493,161.198,1281.865378,0.135669
n_40_1_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.4,0,0,3.5,1,0,5,5,2.723708136,1170.409731,1002.009859,2000,0.50100493,161.198,1281.865378,0.135669
n_50_3_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.5,2,0,7.25,0,5,5,5,4.937546531,1050.646485,991.7655344,2000,0.495882767,161.576,1284.875227,0.135669
n_50_3_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.5,2,0,7.25,0,5,5,5,4.937546531,1050.646485,991.7655344,2000,0.495882767,161.576,1284.875227,0.135669
n_50_1_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.5,0,0,3.5,0,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,161.631,1285.313848,0.135669
n_50_1_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.5,0,0,3.5,1,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,161.631,1285.313848,0.135669
n_50_1_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.5,0,0,3.5,0,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,161.631,1285.313848,0.135669
n_50_1_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.5,0,0,3.5,1,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,161.631,1285.313848,0.135669
n_50_5_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.5,3,1,9.25,0,0,5,5,7.351032352,1619.025972,1002.701919,2000,0.50135096,161.86,1287.133874,0.135669
n_50_5_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.5,3,1,9.25,1,0,5,5,7.351032352,1619.025972,1002.701919,2000,0.50135096,161.86,1287.133874,0.135669
n_50_5_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.5,3,1,9.25,0,0,5,5,7.351032352,1619.025972,1002.701919,2000,0.50135096,161.86,1287.133874,0.135669
n_50_5_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.5,3,1,9.25,1,0,5,5,7.351032352,1619.025972,1002.701919,2000,0.50135096,161.86,1287.133874,0.135669
n_50_5_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.5,3,1,9.25,1,0,5,5,7.351032352,1170.409731,1002.009859,2000,0.50100493,162.002,1288.263198,0.135669
n_50_5_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.5,3,1,9.25,1,0,5,5,7.351032352,1170.409731,1002.009859,2000,0.50100493,162.002,1288.263198,0.135669
n_50_4_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.5,3,0,9.25,0,0,5,5,6.118260341,1619.025972,1002.701919,2000,0.50135096,162.428,1291.651168,0.135669
n_50_4_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.5,3,0,9.25,1,0,5,5,6.118260341,1619.025972,1002.701919,2000,0.50135096,162.428,1291.651168,0.135669
n_50_4_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.5,3,0,9.25,0,0,5,5,6.118260341,1619.025972,1002.701919,2000,0.50135096,162.428,1291.651168,0.135669
n_50_4_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.5,3,0,9.25,1,0,5,5,6.118260341,1619.025972,1002.701919,2000,0.50135096,162.428,1291.651168,0.135669
n_50_4_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.5,3,0,9.25,1,0,5,5,6.118260341,1170.409731,1002.009859,2000,0.50100493,162.618,1293.158614,0.135669
n_50_4_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.5,3,0,9.25,1,0,5,5,6.118260341,1170.409731,1002.009859,2000,0.50100493,162.618,1293.158614,0.135669
n_50_2_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.5,1,0,5.5,0,5,5,5,3.904421947,1050.646485,991.7655344,2000,0.495882767,162.855,1295.04166,0.135669
n_50_2_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.5,1,0,5.5,0,5,5,5,3.904421947,1050.646485,991.7655344,2000,0.495882767,162.855,1295.04166,0.135669
